EmployeeCount,EmployeeID,Department,JobRole,Gender,Age,MaritalStatus,Education,EducationField,BusinessTravel,DistanceFromHome(kms),JobInvolvement,JobLevel,JobSatisfaction,HourlyRate(USD),DailyRate(USD),MonthlyRate(USD),MonthlyIncome (USD),SalaryHike(RS),StockOptionLevel,StandardHours,OverTime,No.ofCompaniesWorked,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrmanager,EnvironmentSatisfaction,TrainingTimesLastYear,WorkLifeBalance,PerformanceRating,RelationshipSatisfaction,Attrition
1,1865,1,1,1,29,2,1,4,1,6,2,1,2,87,352,15434,2804,1100,0,80,0,1,1,1,0,0,0,4,3,3,1,4,0
1,1866,2,4,0,43,2,3,4,1,6,2,5,3,81,823,22539,19392,1300,0,80,0,7,21,16,12,6,14,1,2,3,1,4,0
1,1867,2,6,1,48,2,3,2,1,10,2,5,2,91,1224,13583,19665,1200,0,80,0,4,29,22,10,12,9,4,3,3,1,4,0
1,1868,2,7,1,29,1,2,2,2,24,2,1,4,73,459,14753,2439,2400,0,80,1,1,1,1,0,1,0,4,3,2,2,2,1
1,1869,3,8,0,46,2,3,2,1,10,3,3,2,64,1254,14011,7314,2100,3,80,0,5,14,8,7,0,7,3,2,3,2,3,1
1,1870,2,7,0,27,2,3,2,2,15,2,1,1,77,1131,23844,4774,1900,1,80,0,0,8,7,6,7,3,4,2,2,1,4,0
1,1871,2,7,1,39,3,4,5,1,19,3,2,4,41,835,5141,3902,1400,3,80,0,8,7,2,2,2,2,4,2,3,1,2,0
1,1873,2,7,1,55,2,4,6,1,2,2,1,4,98,836,7975,2662,2000,1,80,0,8,19,5,2,0,4,2,2,4,2,2,0
1,1875,3,9,0,28,2,3,4,1,3,3,1,2,78,1172,3692,2856,1900,1,80,0,1,1,1,0,0,0,2,3,3,1,4,0
1,1876,3,9,1,30,1,3,4,1,9,3,1,4,89,945,16019,1081,1300,0,80,0,1,1,1,0,0,0,2,3,2,1,3,1
1,1878,2,7,1,22,1,1,2,1,7,3,1,2,75,391,26092,2472,2300,0,80,1,1,1,1,0,0,0,4,2,3,2,1,1
1,1880,3,8,0,36,2,4,6,1,10,2,2,3,63,1266,6060,5673,1300,1,80,1,1,10,10,9,1,7,2,4,3,1,1,0
1,1881,2,3,1,31,3,3,2,1,20,3,2,3,89,311,18624,4197,1100,1,80,0,1,10,10,8,0,2,2,2,3,1,1,0
1,1882,3,8,1,34,2,3,2,1,4,3,3,4,64,1480,24444,9713,1300,3,80,1,2,9,5,3,1,0,3,3,3,1,4,0
1,1883,2,3,1,29,1,3,2,1,7,3,1,1,59,592,19384,2062,1400,0,80,0,3,11,3,2,1,2,4,2,3,1,2,0
1,1885,2,7,1,37,2,4,4,1,7,3,2,1,78,783,13588,4284,2200,1,80,1,5,16,5,3,0,4,4,2,3,2,3,0
1,1886,2,5,0,35,2,2,5,1,16,2,2,2,44,219,25388,4788,1100,0,80,1,0,4,3,2,0,2,4,2,3,1,4,0
1,1888,2,5,0,45,2,2,2,1,25,2,2,4,93,556,23888,5906,1300,2,80,0,0,10,9,8,3,8,2,2,2,1,4,0
1,1890,1,1,1,36,1,1,1,2,2,2,2,4,94,1213,4223,3886,2100,0,80,0,1,10,10,1,0,8,2,2,2,2,4,0
1,1892,2,4,1,40,3,4,2,1,1,3,4,1,98,1137,18991,16823,1100,1,80,0,2,22,19,7,11,16,1,3,3,1,1,0
1,1893,2,7,0,26,2,2,2,1,1,2,1,3,90,482,14908,2933,1300,1,80,1,1,1,1,0,1,0,2,3,2,1,3,0
1,1898,3,8,0,27,1,2,4,1,2,4,2,3,89,511,26997,6500,1400,0,80,0,0,9,8,7,0,7,1,5,2,1,2,0
1,1900,2,4,0,48,3,3,4,2,22,3,4,4,58,117,2437,17174,1100,1,80,0,3,24,22,17,4,7,4,3,3,1,2,0
1,1903,2,1,1,44,2,4,2,1,1,4,2,1,78,170,9364,5033,1500,1,80,0,2,10,2,0,2,2,2,5,3,1,4,0
1,1905,2,7,1,34,2,4,6,0,16,1,1,1,85,967,14460,2307,2300,1,80,1,1,5,5,2,3,0,4,2,3,2,2,1
1,1907,2,3,1,56,1,2,2,1,24,3,1,4,97,1162,10261,2587,1600,0,80,0,1,5,4,2,1,0,1,3,3,1,4,1
1,1908,3,8,1,36,2,2,3,1,17,2,2,2,33,335,16822,5507,1600,2,80,0,2,12,4,2,1,3,3,1,1,1,3,0
1,1909,3,8,0,41,2,3,3,1,8,3,2,2,54,337,26841,4393,2100,1,80,0,5,14,5,4,1,4,3,3,3,2,3,0
1,1911,2,6,1,42,2,3,4,1,6,3,3,1,83,1396,14842,13348,1300,1,80,0,9,18,13,7,5,7,3,3,4,1,2,0
1,1912,3,8,0,31,3,2,4,1,10,3,2,4,86,1079,20115,6583,1100,1,80,1,2,8,5,2,1,4,3,2,3,1,4,0
1,1915,3,8,0,34,2,1,4,1,3,2,2,4,75,735,16495,8103,1200,0,80,1,3,9,4,2,0,1,4,3,2,1,3,0
1,1916,2,3,0,31,3,3,4,1,4,4,1,3,62,471,16031,3978,1200,1,80,0,8,4,2,2,2,2,1,0,2,1,2,0
1,1918,2,3,1,26,2,3,5,2,6,4,1,4,61,1096,7102,2544,1800,1,80,0,0,8,7,7,7,7,3,3,3,1,1,0
1,1922,2,1,1,45,1,4,4,2,1,3,2,3,44,1297,14511,5399,1200,0,80,0,4,12,4,2,0,3,2,3,3,1,3,0
1,1924,3,8,1,33,1,4,3,1,10,3,2,3,43,217,10410,5487,1400,0,80,0,1,10,10,4,0,9,2,2,2,1,2,0
1,1927,3,8,1,28,2,2,2,2,1,2,2,4,42,783,19255,6834,1200,1,80,1,1,7,7,7,0,7,3,2,3,1,3,0
1,1928,3,9,1,29,1,3,6,2,24,4,1,1,45,746,10642,1091,1700,0,80,0,1,1,1,0,0,0,3,3,3,1,4,1
1,1929,3,8,0,39,2,4,2,0,21,1,2,3,32,1251,3987,5736,1900,1,80,0,6,10,3,2,1,2,1,1,3,1,3,0
1,1931,2,7,1,27,2,4,6,1,2,3,1,2,41,1354,6073,2226,1100,1,80,0,1,6,5,3,1,2,2,3,2,1,3,0
1,1932,2,7,1,34,2,4,5,2,22,2,2,4,86,735,26496,5747,1500,0,80,1,1,16,15,10,6,11,3,3,3,1,2,0
1,1933,3,8,0,28,1,2,3,1,13,3,2,3,84,1475,23352,9854,1100,0,80,1,3,6,2,0,2,2,4,0,3,1,4,1
1,1934,2,7,1,47,2,4,6,0,14,3,2,2,64,1169,2125,5467,1800,1,80,0,8,16,8,7,1,7,3,4,4,1,3,0
1,1935,3,8,0,56,2,5,3,1,11,2,2,1,89,1443,20328,5380,1600,1,80,0,4,6,0,0,0,0,4,3,3,1,3,0
1,1936,2,5,1,39,2,2,4,1,9,3,2,1,87,867,12315,5151,2500,1,80,0,1,10,10,0,7,9,1,3,3,2,4,0
1,1937,2,7,0,38,3,3,4,2,8,2,2,2,58,1394,18115,2133,1600,1,80,1,1,20,20,11,0,7,4,3,3,1,3,0
1,1938,3,4,0,58,2,3,2,1,21,3,4,4,72,605,11761,17875,1300,1,80,1,4,29,1,0,0,0,4,2,2,1,3,0
1,1939,2,7,0,32,1,2,2,2,5,4,1,3,47,238,15318,2432,1400,0,80,1,3,8,4,1,0,3,1,2,3,1,1,1
1,1940,2,7,1,38,3,2,2,1,9,3,1,4,71,1206,14293,4771,1900,2,80,0,2,10,5,2,0,3,2,0,4,1,4,0
1,1941,2,6,1,49,2,1,2,2,2,3,5,4,42,1064,13738,19161,1500,0,80,0,3,28,5,4,4,3,2,3,3,1,4,0
1,1943,3,8,1,42,3,4,3,1,12,3,2,4,77,419,2900,5087,1200,2,80,1,3,14,0,0,0,0,2,4,3,1,3,0
1,1944,1,1,0,27,2,3,1,2,22,2,1,2,58,1337,19555,2863,1200,0,80,0,1,1,1,0,0,0,1,2,3,1,1,1
1,1945,3,8,1,35,2,4,4,1,18,3,2,1,71,682,15975,5561,1600,1,80,0,0,6,5,3,0,4,2,2,1,1,4,0
1,1947,2,7,1,28,1,3,4,0,16,3,1,3,49,1103,2122,2144,1400,0,80,0,1,5,5,3,1,4,3,3,2,1,3,0
1,1948,2,7,1,31,3,2,4,0,3,3,1,1,48,976,3995,3065,1300,1,80,1,1,4,4,2,2,3,3,3,4,1,4,0
1,1949,2,3,1,36,2,4,2,0,9,4,1,2,66,1351,9238,2810,2200,0,80,0,1,5,5,4,0,2,1,3,3,2,2,0
1,1950,3,8,1,34,1,3,3,1,1,3,3,4,32,937,6770,9888,2100,0,80,0,1,14,14,8,2,1,1,3,2,2,1,0
1,1951,3,8,1,34,3,4,4,1,13,3,3,3,39,1239,22914,8628,1800,1,80,0,1,9,8,7,1,1,4,2,2,1,3,0
1,1952,2,3,1,26,1,3,4,1,1,3,1,1,95,157,20006,2867,1300,0,80,0,0,8,7,7,7,6,3,6,2,1,4,0
1,1954,2,1,1,29,2,3,2,1,1,3,2,1,89,136,6225,5373,1200,1,80,0,0,6,5,3,0,2,1,5,2,1,1,0
1,1955,2,1,0,32,3,4,4,0,15,3,2,4,34,1146,16542,6667,1800,1,80,0,5,9,5,1,1,2,3,6,3,1,2,0
1,1956,2,7,1,31,2,3,2,2,1,1,2,1,48,1125,5771,5003,2100,0,80,0,1,10,10,8,8,7,4,6,3,2,2,0
1,1960,2,3,1,28,3,3,6,1,17,2,1,4,32,1404,18779,2367,1200,1,80,0,5,6,4,1,0,3,3,2,2,1,1,1
1,1961,3,9,1,38,1,3,2,1,1,2,1,1,59,1404,11473,2858,1400,0,80,0,4,20,1,0,0,0,1,3,2,1,1,0
1,1962,3,8,0,35,2,4,2,1,7,3,2,4,55,1224,13586,5204,1100,0,80,1,1,10,10,8,0,9,3,2,3,1,4,0
1,1965,3,8,1,27,1,3,3,1,9,3,2,4,44,954,5099,4105,1400,0,80,0,1,7,7,7,0,7,4,5,3,1,1,0
1,1966,2,5,1,32,1,4,2,1,5,2,2,4,56,1373,10138,9679,2400,0,80,0,8,8,1,0,0,0,4,1,3,2,2,0
1,1967,3,8,1,31,2,4,3,2,26,3,2,4,63,754,21075,5617,1100,0,80,1,1,10,10,7,0,8,1,4,3,1,3,1
1,1968,3,8,1,53,1,4,2,1,24,3,3,1,66,1168,5843,10448,1300,0,80,1,6,15,2,2,2,2,1,2,2,1,2,1
1,1969,2,7,0,54,2,2,2,1,9,3,2,3,67,155,22474,2897,1100,2,80,0,3,9,4,3,2,3,1,6,2,1,3,0
1,1970,2,1,1,33,3,2,2,2,7,3,2,3,36,1303,18079,5968,2000,3,80,0,1,9,9,7,2,8,4,2,3,2,3,0
1,1971,2,1,1,43,2,3,2,1,11,3,3,3,30,574,16873,7510,1700,1,80,0,1,10,10,9,0,9,1,1,3,1,2,0
1,1972,1,1,1,38,2,4,5,2,1,3,1,2,88,1444,5224,2991,1100,1,80,1,0,7,6,2,1,2,4,2,3,1,2,0
1,1973,1,4,1,55,2,4,1,1,26,4,5,2,71,189,25811,19636,1800,1,80,1,4,35,10,9,1,4,3,0,3,1,1,0
1,1974,2,3,0,31,3,1,4,1,2,1,1,4,59,1276,17536,1129,1100,3,80,1,1,1,1,0,0,0,4,4,3,1,3,0
1,1975,3,8,1,39,1,4,3,1,15,3,4,1,77,119,25098,13341,1200,0,80,0,0,21,20,8,11,10,2,3,3,1,1,0
1,1976,2,7,1,42,1,2,2,0,23,2,2,3,37,335,14811,4332,1200,0,80,0,1,20,20,9,3,7,4,2,3,1,4,0
1,1979,2,6,0,31,2,3,4,0,10,3,3,3,40,697,26862,11031,2000,1,80,0,4,13,11,7,4,8,3,2,4,2,3,0
1,1980,2,5,0,54,1,3,4,1,10,3,2,1,77,157,25198,4440,1900,0,80,1,6,9,5,2,1,4,3,3,3,1,4,0
1,1981,2,1,1,24,1,2,2,1,1,2,2,3,45,771,14120,4617,1200,0,80,0,1,4,4,3,1,2,2,2,2,1,2,0
1,1982,2,3,1,23,1,2,5,1,12,3,1,4,78,571,13672,2647,1300,0,80,0,1,5,5,2,1,4,4,6,4,1,3,0
1,1985,2,3,0,40,2,3,6,2,11,3,2,3,73,692,26849,6323,1100,1,80,0,1,10,10,9,9,4,4,2,4,1,1,0
1,1986,3,8,0,40,2,2,3,1,2,3,2,2,92,444,4258,5677,1400,1,80,0,3,15,11,8,5,10,2,4,3,1,3,0
1,1987,1,1,0,25,2,3,1,1,2,3,1,2,82,309,19655,2187,1400,0,80,0,4,6,2,0,1,2,3,3,3,1,3,0
1,1989,2,3,1,30,2,2,4,1,1,3,1,2,76,911,4077,3748,1300,0,80,0,1,12,12,8,1,7,4,6,2,1,3,0
1,1992,2,3,1,25,3,1,5,1,2,3,1,3,57,977,7298,3977,1900,1,80,1,6,7,2,2,0,2,4,2,2,1,3,0
1,1993,2,1,1,47,1,3,4,1,25,3,3,3,84,1180,13084,8633,2300,0,80,0,2,25,17,14,12,11,1,3,3,2,2,0
1,1994,2,3,1,33,3,2,4,0,1,2,1,3,59,1313,20439,2008,1200,3,80,0,1,1,1,1,0,0,2,2,2,1,3,0
1,1995,3,8,1,38,2,4,2,1,1,3,2,2,86,1321,7636,4440,1500,2,80,0,0,16,15,13,5,8,4,3,3,1,1,0
1,1996,3,9,1,31,2,2,2,1,2,3,1,3,54,1154,6393,3067,1900,1,80,0,0,3,2,2,1,2,1,1,3,1,3,0
1,1997,2,5,1,38,2,4,2,2,6,2,2,3,72,508,14284,5321,1100,1,80,0,2,10,8,3,7,7,1,1,3,1,4,0
1,1998,2,7,1,42,3,4,2,1,18,3,2,1,35,557,11189,5410,1700,1,80,1,6,9,4,3,1,2,4,3,2,1,3,0
1,1999,2,7,1,41,2,3,2,1,1,3,1,4,76,642,21412,2782,2200,1,80,0,3,12,5,3,1,0,4,3,3,2,1,0
1,2000,2,6,0,47,2,1,4,0,1,3,3,2,98,1162,17231,11957,1800,2,80,0,0,14,13,8,5,12,3,3,1,1,1,0
1,2003,2,3,1,35,2,4,4,1,11,3,1,3,43,1490,20232,2660,1100,1,80,1,7,5,2,2,2,2,4,3,3,1,3,0
1,2007,2,7,1,22,1,2,2,1,1,3,1,3,63,581,17624,3375,1200,0,80,0,0,4,3,2,1,2,4,2,4,1,4,0
1,2008,2,7,1,35,1,4,4,1,9,3,2,3,48,1395,18698,5098,1900,0,80,0,1,10,10,7,0,8,2,5,3,1,2,0
1,2009,2,1,0,33,2,2,4,1,15,3,2,4,95,501,21653,4878,1300,1,80,1,0,10,9,7,8,1,2,6,3,1,1,0
1,2010,2,3,0,32,1,4,2,1,29,2,1,2,49,267,15919,2837,1300,0,80,0,1,6,6,2,4,1,3,3,3,1,3,0
1,2012,2,3,1,40,2,4,2,1,1,3,1,4,83,543,4060,2406,1900,2,80,0,8,8,1,0,0,0,1,3,2,1,3,0
1,2013,3,9,1,32,2,4,4,1,1,2,1,2,68,234,18024,2269,1400,1,80,0,0,3,2,2,2,2,2,2,3,1,2,0
1,2014,2,7,1,39,1,1,2,1,24,3,2,4,52,116,5340,4108,1300,0,80,0,7,18,7,7,1,7,1,2,3,1,1,0
1,2015,2,6,0,38,2,3,4,1,10,1,3,3,99,201,3376,13206,1200,1,80,0,3,20,18,16,1,11,2,3,3,1,1,0
1,2016,3,8,0,32,2,4,3,1,1,3,3,4,48,801,24032,10422,1900,2,80,0,1,14,14,10,5,7,3,3,3,1,3,0
1,2017,2,6,0,37,2,3,2,1,10,4,3,4,42,161,15471,13744,2500,1,80,1,1,16,16,11,6,8,3,2,3,2,1,0
1,2018,3,8,0,25,3,2,5,1,8,3,2,3,85,1382,13684,4907,2200,1,80,1,0,6,5,3,0,4,1,3,2,2,2,0
1,2019,3,9,1,52,3,4,2,0,29,3,1,4,40,585,19788,3482,1500,2,80,0,2,16,9,8,0,0,1,3,2,1,2,0
1,2020,2,7,1,44,1,3,4,1,1,3,1,4,42,1037,13422,2436,1200,0,80,1,6,6,4,3,1,2,2,2,3,1,3,0
1,2021,3,9,1,21,1,1,4,1,5,3,1,1,58,501,25479,2380,1100,0,80,1,1,2,2,2,1,2,3,6,3,1,4,0
1,2022,2,4,1,39,1,3,2,0,9,3,5,4,87,105,15302,19431,1300,0,80,0,2,21,6,0,1,3,4,3,2,1,3,0
1,2023,3,9,1,23,2,3,3,2,9,3,1,1,33,638,26956,1790,1900,1,80,0,1,1,1,0,1,0,4,3,2,1,1,1
1,2024,3,8,0,36,2,3,4,1,3,2,3,4,94,557,12695,7644,1900,2,80,0,0,10,9,7,3,4,1,2,3,1,3,0
1,2025,2,5,0,36,3,2,2,2,4,3,2,2,97,688,9192,5131,1300,3,80,0,7,18,4,2,0,2,4,3,3,1,2,0
1,2026,2,1,1,56,3,4,2,0,1,3,2,3,57,667,26236,6306,2100,1,80,0,1,13,13,12,1,9,3,2,2,2,1,0
1,2027,2,7,1,29,2,4,4,1,1,3,1,4,36,1092,26124,4787,1400,3,80,1,9,4,2,2,2,2,1,3,4,1,2,1
1,2031,2,4,1,42,2,3,2,1,2,3,5,3,56,300,17312,18880,1100,0,80,0,5,24,22,6,4,14,1,2,2,1,1,0
1,2032,2,3,1,56,2,2,6,1,7,3,1,3,72,310,3666,2339,1100,1,80,0,8,14,10,9,9,8,4,4,1,1,4,1
1,2034,2,5,0,41,2,4,2,1,28,2,4,2,60,582,5640,13570,2300,1,80,0,0,21,20,7,0,10,1,3,3,2,3,0
1,2035,3,8,0,34,2,3,3,1,28,2,2,3,95,704,8978,6712,2100,2,80,0,1,8,8,7,1,7,4,2,3,2,4,0
1,2036,3,8,1,36,3,4,3,0,15,1,2,4,88,301,10436,5406,2400,1,80,0,1,15,15,12,11,11,4,4,2,2,1,0
1,2037,3,8,1,41,3,3,2,1,3,2,2,2,57,930,12227,8938,1100,1,80,0,2,14,5,4,0,4,3,5,3,1,3,0
1,2038,2,7,1,32,1,3,6,1,2,3,1,1,78,529,11288,2439,1400,0,80,0,1,4,4,2,1,2,4,4,3,1,4,0
1,2040,1,1,0,35,1,4,2,1,26,3,3,4,31,1146,16642,8837,1600,0,80,1,1,9,9,0,1,7,3,2,3,1,3,0
1,2041,3,8,0,38,2,2,2,1,10,3,2,4,100,345,5982,5343,1100,1,80,0,1,10,10,7,1,9,1,1,3,1,3,0
1,2044,3,8,1,50,3,4,2,2,1,3,2,3,94,878,14255,6728,1200,2,80,0,7,12,6,3,0,1,2,3,3,1,4,1
1,2045,3,8,0,36,2,4,3,1,11,2,2,4,100,1120,14369,6652,1300,1,80,0,4,8,6,3,0,0,2,2,2,1,1,0
1,2046,3,8,0,45,1,3,2,1,20,3,2,3,50,374,23333,4850,1500,0,80,0,8,8,5,3,0,1,4,3,3,1,3,0
1,2048,2,7,1,40,1,4,2,1,2,2,1,3,52,1322,2725,2809,1400,0,80,0,2,8,2,2,2,2,3,2,3,1,4,0
1,2049,2,1,1,35,2,4,2,2,18,3,2,3,80,1199,24594,5689,1400,2,80,1,1,10,10,2,0,2,3,2,4,1,4,0
1,2051,2,7,0,40,2,4,4,1,2,3,1,3,98,1194,12549,2001,1400,3,80,0,2,20,5,3,0,2,3,2,3,1,2,0
1,2052,2,7,0,35,2,4,2,1,1,1,1,4,62,287,8952,2977,1200,1,80,0,1,4,4,3,1,1,3,5,3,1,4,0
1,2053,2,3,1,29,2,2,5,1,13,2,2,2,46,1378,23679,4025,1300,1,80,1,4,10,4,3,0,3,4,2,3,1,1,0
1,2054,2,7,0,29,1,4,4,1,28,2,1,1,73,468,8489,3785,1400,0,80,0,1,5,5,4,0,4,4,3,1,1,2,0
1,2055,3,8,1,50,3,3,3,1,28,2,3,1,39,410,16586,10854,1300,1,80,1,4,20,3,2,2,0,4,3,3,1,2,1
1,2056,3,8,0,39,2,1,3,1,24,2,4,4,60,722,8828,12031,1100,1,80,0,0,21,20,9,9,6,2,2,2,1,1,0
1,2057,2,5,1,31,1,3,4,0,5,3,2,1,74,325,3787,9936,1900,0,80,0,0,10,9,4,1,7,2,2,3,1,2,0
1,2060,3,9,0,26,1,3,5,1,5,2,1,3,30,1167,21378,2966,1800,0,80,0,0,5,4,2,0,0,4,2,3,1,4,0
1,2061,2,3,1,36,2,2,4,2,23,4,2,4,41,884,12290,2571,1700,1,80,0,4,17,5,2,0,3,3,3,3,1,3,0
1,2062,2,1,1,39,2,1,4,1,6,2,3,1,42,613,21457,9991,1500,1,80,0,4,9,7,7,1,7,4,5,3,1,1,0
1,2064,2,5,1,27,2,3,2,1,4,4,2,2,87,155,5174,6142,2000,1,80,1,1,6,6,2,0,3,2,0,3,2,2,0
1,2065,3,8,1,49,2,3,4,2,2,2,2,2,63,1023,13243,5390,1400,0,80,0,2,17,9,6,0,8,4,3,2,1,4,0
1,2068,2,3,1,34,2,3,4,1,8,4,2,3,82,628,10228,4404,1200,0,80,0,2,6,4,3,1,2,2,3,4,1,1,0
